geo_id,geography_name,rural,county_tot_pop,tot_cov_pop,pct_tot_cov_pop,tot_cov_pop_MOE,pct_tot_cov_MOE,ipr_pop,pct_ipr_pop,ipr_pop_MOE,pct_ipr_MOE,aging_pop,pct_aging_pop,aging_pop_MOE,pct_aging_MOE,incarc_pop,pct_incarc_pop,incarc_pop_MOE,pct_incarc_MOE,vet_pop,pct_vet_pop,vet_pop_MOE,pct_vet_MOE,dis_pop,pct_dis_pop,dis_pop_MOE,pct_dis_MOE,lang_barrier_pop,pct_lang_barrier_pop,lang_barrier_pop_MOE,pct_lang_barrier_MOE,lang_pop,pct_lang_pop,lang_pop_MOE,pct_lang_MOE,pct_low_literacy_pop_nces,pct_low_literacy_nces_MOE,minority_pop,pct_minority_pop,minority_pop_MOE,pct_minority_MOE,rural_pop,pct_rural_pop,rural_pop_MOE,pct_rural_MOE,pct_no_fixed_bb_pop_fcc,no_bb_or_computer_pop,pct_no_bb_or_computer_pop,no_bb_or_computer_pop_MOE,pct_no_bb_or_computer_MOE
02100000000,"Haines Borough, Alaska",Rural,2530,2530,100,0,0,518,21.3,191,7.8,761,30.2,185,7.4,5,0.2,7,0.3,170,6.8,86,3.4,300,11.9,81,3.2,182,7.2,106,4.2,16,0.7,39,1.7,7.8,4.4,566,22.5,121,4.8,2518,100,0.1,0.8,8.1,283,11.4,131,5.3
02105000000,"Hoonah-Angoon Census Area, Alaska",Rural,2148,2148,100,0,0,487,24.5,85,3.7,669,31.3,87,4.1,0,0,9,0.9,198,9.3,58,2.7,342,16,47,2.2,274,12.8,46,2.2,56,2.7,62,3,15.4,5.3,1202,56.2,93,4.3,2139,100,0.1,0.9,75.0,578,29.1,91,4
02110000000,"Juneau City and Borough, Alaska",Not rural,31974,19993,62.5,2232,7,3862,12.2,672,2.1,6196,19.2,258,0.8,259,0.8,73,0.2,2336,7.2,299,0.9,3726,11.6,405,1.3,3589,11.1,444,1.4,1395,4.6,331,1.1,8.1,3.2,11383,35.3,20,0.1,0,0,20,0.1,0.7,2291,7.2,563,1.8
02122000000,"Kenai Peninsula Borough, Alaska",Rural,58708,58708,100,0,0,11760,20.7,1098,1.9,14237,24.4,317,0.5,759,1.3,145,0.2,4979,8.5,343,0.6,8764,15,641,1.1,6109,10.4,453,0.8,919,1.7,165,0.3,12.3,3.8,11738,20.1,439,0.8,58460,100,22,0.1,2.5,9264,16.3,791,1.4
02130000000,"Ketchikan Gateway Borough, Alaska",Rural,13901,13901,100,0,0,2236,16.6,235,1.7,3149,22.8,87,0.6,67,0.5,30,0.2,1090,7.9,113,0.8,2041,14.8,178,1.3,1829,13.3,162,1.2,604,4.6,91,0.7,12.9,3.1,4973,36,21,0.2,13800,100,15,0.1,1.1,1492,11,203,1.5
02150000000,"Kodiak Island Borough, Alaska",Rural,12998,12998,100,0,0,1540,11.8,298,2.3,2283,17,156,1.2,0,0,15,0.1,1064,7.9,194,1.4,1369,10.2,256,1.9,3002,22.3,303,2.3,2024,16.2,256,2,15.4,4.4,6856,51,102,0.8,13450,100,15,0.1,14.1,1422,10.8,412,3.1
02158000000,"Kusilvak Census Area, Alaska",Rural,8314,8314,100,0,0,5061,64.2,164,2.6,744,9,65,0.8,0,0,13,0.2,237,2.9,39,0.5,962,11.7,82,1,2202,26.7,199,2.4,418,5.8,90,1.3,31.8,6.2,7955,96.4,13,0.2,8250,100,13,0.2,100.0,2428,30.6,202,2.5
02164000000,"Lake and Peninsula Borough, Alaska",Rural,1592,1592,100,0,0,470,37.1,130,4.1,211,15.1,79,3,0,0,9,1.4,61,4.4,30,1.8,194,13.9,67,2.4,200,14.4,63,2.8,43,3.3,34,2.6,17.4,6.7,1101,79,287,4.5,1393,100,367,1.4,100.0,333,26.1,107,3.4
02170000000,"Matanuska-Susitna Borough, Alaska",Rural,108317,108317,100,0,0,17020,16.6,950,0.9,18335,17.4,312,0.3,1366,1.3,413,0.4,10560,10,482,0.5,14230,13.5,721,0.7,10880,10.3,505,0.5,1694,1.7,287,0.3,12.5,3.3,21896,20.8,137,0.1,105400,100,22,0.1,6.1,9322,9,707,0.7
02180000000,"Nome Census Area, Alaska",Rural,10004,10004,100,0,0,3280,35.3,192,2,1148,11.5,107,1.1,165,1.7,81,0.8,394,3.9,66,0.7,987,9.9,107,1.1,1770,17.7,175,1.7,454,5,212,2.3,22.5,5.2,8524,85.3,13,0.2,9988,100,13,0.2,64.9,2094,22.3,176,1.8
02185000000,"North Slope Borough, Alaska",Rural,9832,9832,100,0,0,1577,23.8,290,4.4,1198,12.2,121,1.2,0,0,13,0.2,509,5.2,110,1.1,1006,10.3,129,1.3,1646,16.8,185,1.9,577,6.4,103,1.1,16,4.7,6765,69.1,13,0.2,9792,100,13,0.2,99.4,1637,24.6,208,2.9
02188000000,"Northwest Arctic Borough, Alaska",Rural,7621,7621,100,0,0,2873,39.6,226,3.1,905,11.7,83,1.1,15,0.2,11,0.1,286,3.7,69,0.9,729,9.4,110,1.4,1534,19.9,89,1.2,286,4.1,72,1,25.5,6.1,6884,89.2,13,0.3,7715,100,13,0.3,99.2,1357,18.6,178,2.4
02195000000,"Petersburg Borough, Alaska",Rural,3266,3266,100,0,0,364,11.5,82,2.5,922,28.3,133,4.1,0,0,9,0.6,298,9.1,82,2.5,618,19,113,3.5,421,12.9,77,2.4,137,4.5,53,1.7,15.3,3,1124,34.5,173,5.3,3257,100,0.1,0.6,20.3,543,17.1,207,6.5
02198000000,"Prince of Wales-Hyder Census Area, Alaska",Rural,6203,6203,100,0,0,1777,28.5,178,2.8,1515,23.6,61,0.9,0,0,13,0.3,445,6.9,54,0.8,1388,21.7,104,1.6,759,11.8,80,1.3,19,0.3,15,0.3,15.3,5.7,3507,54.7,10,0.2,6407,100,13,0.3,97.2,1917,30.4,177,2.8
02220000000,"Sitka City and Borough, Alaska",Rural,8493,8493,100,0,0,1324,16,233,2.8,1878,21.7,87,1,16,0.2,11,0.1,593,6.9,104,1.2,1110,12.8,148,1.7,870,10.1,117,1.4,235,2.8,59,0.7,10.7,3.9,3320,38.4,41,0.5,8640,100,13,0.2,2.3,930,11.1,155,1.9
02230000000,"Skagway Municipality, Alaska",Rural,1183,1183,100,0,0,118,12.6,37,3.7,220,19.9,64,5.8,0,0,9,1.8,59,5.3,17,1.6,138,12.5,28,2.9,145,13.1,76,6.5,11,1.1,9,0.9,11.3,5.4,198,17.9,69,6.2,1107,100,103,1.8,3.3,115,12.2,35,3.7
02240000000,"Southeast Fairbanks Census Area, Alaska",Rural,6893,6893,100,0,0,1326,20.2,251,3.8,1381,20.1,80,1.2,0,0,13,0.3,689,10,102,1.5,1212,17.6,124,1.8,1062,15.4,189,2.7,434,6.8,161,2.5,14.8,3.7,1812,26.3,12,0.2,6878,100,13,0.3,48.1,1860,28.1,268,4
02261000000,"Valdez-Cordova Census Area, Alaska",Rural,9202,9202,100,0,0,1072,11.9,274,3,2078,22.5,156,1.7,5,0.1,9,0.1,909,9.8,220,2.4,1000,10.8,165,1.8,705,7.6,153,1.7,239,2.8,96,1.1,8.7,3.8,2837,30.7,43,0.5,9243,100,13,0.2,15.6,1441,16,402,4.5
02275000000,"Wrangell City and Borough, Alaska",Rural,2502,2502,100,0,0,408,16.7,88,3.5,751,30,112,4.5,0,0,9,0.8,224,9,64,2.5,455,18.2,90,3.6,347,13.9,72,2.9,8,0.3,7,0.3,15.8,3.2,954,38.1,106,4.2,2502,100,0.1,0.8,10.4,440,18,110,4.4
02282000000,"Yakutat City and Borough, Alaska",Rural,579,579,100,0,0,106,18.2,44,6.7,140,21.6,23,4.6,0,0,9,3,40,6.2,14,2.2,72,11.1,15,2.7,76,11.7,30,4.5,27,4.6,29,4.8,13.3,4.5,368,56.7,68,10,649,100,89,3,100.0,124,21.3,35,5.8
02290000000,"Yukon-Koyukuk Census Area, Alaska",Rural,5230,5230,100,0,0,1934,38.8,111,2.4,1113,20.7,49,0.9,0,0,13,0.4,373,6.9,85,1.6,856,15.9,87,1.6,901,16.8,64,1.2,98,2,24,0.5,21.5,6.5,4218,78.4,13,0.4,5377,100,13,0.4,98.7,2507,50.1,99,2.1
04001000000,"Apache County, Arizona",Rural,71887,71887,100,0,0,34420,49.1,1288,1.8,15168,21.2,270,0.4,549,0.8,99,0.1,3079,4.3,290,0.4,10790,15.1,633,0.9,21850,30.6,679,0.9,10521,15.8,403,0.6,29.2,5.8,58489,81.8,4,0.1,71510,100,29,0.1,77.0,42931,61.1,1252,1.8
04003000000,"Cochise County, Arizona",Not rural,125922,115559,91.8,2998,2.4,34070,29.1,1942,1.6,36961,29.4,430,0.3,5404,4.3,1010,0.8,18217,14.5,739,0.6,20710,16.5,830,0.7,29370,23.3,1170,0.9,9443,8,762,0.6,24.4,3.6,56651,45,235,0.2,82470,65.5,37,0.1,23.6,17806,15.2,1180,1
04005000000,"Coconino County, Arizona",Not rural,143476,115544,80.5,5543,3.9,34390,27.2,1721,1.3,24715,17.5,508,0.4,548,0.4,190,0.1,7342,5.2,528,0.4,17730,12.6,873,0.6,25150,17.8,1147,0.8,7070,5.3,745,0.6,18,3.8,64913,45.9,207,0.1,61530,43.6,874,0.6,30.3,26242,20.7,1636,1.3
04007000000,"Gila County, Arizona",Rural,54018,54018,100,0,0,17600,33.6,1132,2.1,19894,37.2,396,0.7,372,0.7,242,0.5,5498,10.3,409,0.8,11760,22,612,1.1,10110,18.9,567,1.1,1919,3.8,359,0.7,23.5,3.5,20212,37.7,29,0.1,53550,100,29,0.1,26.1,16782,31.9,1221,2.3
04009000000,"Graham County, Arizona",Rural,38837,38837,100,0,0,10380,30.6,922,2.7,7312,19.2,194,0.5,2285,6,607,1.6,1944,5.1,217,0.6,4332,11.4,380,1,8392,22.1,531,1.4,1965,5.6,312,0.9,26.2,3.9,18672,49.1,27,0.1,38000,100,27,0.1,23.9,6901,20.2,746,2.1
04011000000,"Greenlee County, Arizona",Rural,9498,9498,100,0,0,2061,22.1,449,4.8,1655,17.4,81,0.8,45,0.5,17,0.2,643,6.8,145,1.5,1147,12,161,1.7,1905,20,237,2.5,437,5,149,1.7,24.1,5.4,5083,53.4,18,0.4,9522,100,18,0.4,47.2,1109,11.8,331,3.5
04012000000,"La Paz County, Arizona",Rural,21108,21108,100,0,0,7276,35.7,758,3.7,9546,45.9,251,1.2,142,0.7,76,0.4,2526,12.1,413,2,5377,25.9,518,2.5,4948,23.8,509,2.4,1187,6,232,1.2,32.4,4,8858,42.6,23,0.2,20790,100,23,0.2,55.1,6390,31.1,803,3.9
04013000000,"Maricopa County, Arizona",Not rural,4485414,3382114,75.4,261380,5.8,949700,22.3,11410,0.3,878466,20.3,3045,0.1,15040,0.3,1465,0.1,253833,5.9,3260,0.1,492500,11.4,4999,0.1,936900,21.6,7330,0.2,355170,8.8,5427,0.1,22.4,2.8,1937531,44.8,1201,0.1,70310,1.6,2304,0.1,0.7,509740,11.9,9782,0.2
04015000000,"Mohave County, Arizona",Not rural,212181,180158,84.9,8551,4,57940,28.5,2575,1.3,79224,38.1,662,0.3,2704,1.3,775,0.4,24447,11.8,956,0.5,47180,22.7,1563,0.8,38900,18.7,1548,0.7,6543,3.3,845,0.4,24,3.6,47166,22.7,149,0.1,80420,38.7,466,0.2,23.9,32217,15.8,2084,1
04017000000,"Navajo County, Arizona",Rural,110924,110924,100,0,0,44670,42.2,1761,1.7,26045,23.8,300,0.3,2114,1.9,194,0.2,7235,6.6,444,0.4,20170,18.5,744,0.7,25920,23.7,846,0.8,8418,8.3,601,0.6,25.8,4.4,64161,58.7,136,0.1,109300,100,29,0.1,40.7,40605,38.2,1402,1.3
04019000000,"Pima County, Arizona",Not rural,1047279,868467,82.9,53489,5.1,265600,26.7,5786,0.6,262681,25.6,1200,0.1,8628,0.8,446,0.1,84865,8.3,1724,0.2,161600,15.7,2687,0.3,229000,22.3,3659,0.4,81126,8.4,2667,0.3,23.4,3.5,495799,48.3,270,0.1,87800,8.5,1824,0.2,1.4,109493,11,3842,0.4
04021000000,"Pinal County, Arizona",Not rural,462789,386624,83.5,21592,4.7,93570,23.1,4064,1,112047,25.9,828,0.2,21610,5,1345,0.3,35116,8.1,1168,0.3,68890,15.9,1906,0.4,93850,21.7,2459,0.6,26378,6.5,1654,0.4,25.2,3.4,187020,43.2,184,0.1,118100,27.3,2776,0.6,5.8,52356,12.9,2784,0.7
04023000000,"Santa Cruz County, Arizona",Not rural,46498,45870,98.7,1136,2.4,18490,40.2,1225,2.7,11027,23.7,321,0.7,312,0.7,110,0.2,1715,3.7,267,0.6,6237,13.4,559,1.2,20890,44.9,817,1.8,11972,27.7,1031,2.4,43,5.9,39576,85.1,21,0.1,6698,14.4,520,1.1,2.9,9729,21.1,1246,2.7
04025000000,"Yavapai County, Arizona",Not rural,235099,209780,89.2,6552,2.8,51930,23.4,2928,1.3,91913,40.3,861,0.4,693,0.3,221,0.1,26219,11.5,1074,0.5,41770,18.3,1391,0.6,33110,14.5,1368,0.6,7420,3.4,1029,0.5,17,3.3,44570,19.5,130,0.1,141000,61.8,43,0.1,7.2,32051,14.4,2325,1
04027000000,"Yuma County, Arizona",Not rural,213787,197601,92.4,7591,3.6,70380,34.6,3030,1.5,49273,23.5,473,0.2,2443,1.2,346,0.2,15382,7.3,801,0.4,25360,12.1,1042,0.5,80090,38.2,1729,0.8,38799,20,1667,0.9,41.9,4.5,144591,69,54,0.1,34160,16.3,1035,0.5,10.3,35755,17.5,2188,1.1
05001000000,"Arkansas County, Arkansas",Rural,17486,17486,100,0,0,5403,30.9,505,2.9,4840,27,153,0.9,81,0.5,63,0.4,1018,5.7,143,0.8,4069,22.7,327,1.8,3647,20.4,272,1.5,150,0.9,98,0.6,27.6,3.5,5417,30.2,9,0.1,17910,100,19,0.2,74.2,4579,25.9,511,2.9
05003000000,"Ashley County, Arkansas",Rural,19657,19657,100,0,0,6389,31.8,718,3.6,5413,26.7,200,1,62,0.3,48,0.2,973,4.8,189,0.9,4234,20.9,411,2,4380,21.6,418,2.1,386,2,61,0.3,28,3.4,6439,31.8,10,0.1,20270,100,22,0.2,47.7,6763,33.7,944,4.7
05005000000,"Baxter County, Arkansas",Rural,41932,41932,100,0,0,10250,25.1,862,2.1,16199,39.1,316,0.8,51,0.1,18,0.1,4670,11.3,381,0.9,8763,21.2,587,1.4,5388,13,499,1.2,230,0.6,101,0.3,17.9,3.1,2192,5.3,9,0.1,41430,100,25,0.1,22.7,8321,20.3,1024,2.5
05007000000,"Benton County, Arkansas",Not rural,279141,209691,75.1,13394,4.8,48450,18.5,2279,0.9,48270,18.2,619,0.2,530,0.2,174,0.1,15349,5.8,670,0.3,27750,10.4,1000,0.4,44910,16.9,1221,0.5,15015,6.1,948,0.4,18.8,2.8,70876,26.7,101,0.1,77900,29.3,966,0.4,3.4,77804,29.6,3884,1.5
05009000000,"Boone County, Arkansas",Rural,37432,37432,100,0,0,9887,27.1,1020,2.8,9881,26.5,307,0.8,88,0.2,84,0.2,3056,8.2,374,1,7135,19.1,560,1.5,5553,14.9,422,1.1,135,0.4,88,0.3,19.8,3.2,2288,6.1,23,0.1,37330,100,25,0.1,9.4,5494,14.9,704,1.9
05011000000,"Bradley County, Arkansas",Rural,10763,10763,100,0,0,3451,32.3,431,4,2808,25.8,108,1,0,0,19,0.3,769,7.1,132,1.2,2526,23.2,275,2.5,2697,24.8,237,2.2,521,5.1,102,1,32.5,4,4839,44.5,19,0.3,10870,100,19,0.3,35.5,2887,27,426,4
05013000000,"Calhoun County, Arkansas",Rural,5189,5189,100,0,0,1451,28.7,275,5.5,1575,30.3,85,1.6,45,0.9,18,0.4,367,7.1,110,2.1,1153,22.2,154,3,1181,22.7,129,2.5,21,0.4,14,0.3,26.5,4.2,1430,27.5,17,0.6,5192,100,17,0.6,91.5,1583,31.3,274,5.4
05015000000,"Carroll County, Arkansas",Rural,28380,28380,100,0,0,7666,27.7,795,2.9,8577,30.7,277,1,94,0.3,35,0.1,2325,8.3,295,1.1,4335,15.5,419,1.5,5800,20.7,545,1.9,1853,7,261,1,22,2.9,5699,20.4,22,0.1,27970,100,22,0.1,2.4,7083,25.6,931,3.4
05017000000,"Chicot County, Arkansas",Rural,10118,10118,100,0,0,4375,44.2,388,3.9,2852,26.9,122,1.2,565,5.3,144,1.4,468,4.4,103,1,2827,26.6,291,2.7,2799,26.4,208,2,201,2,97,1,36.4,4.4,6504,61.3,24,0.2,10620,100,19,0.3,25.3,3051,30.8,446,4.4
05019000000,"Clark County, Arkansas",Rural,22320,22320,100,0,0,5980,30.3,657,3.3,4814,21.5,157,0.7,38,0.2,46,0.2,1419,6.3,195,0.9,4998,22.3,404,1.8,4048,18.1,369,1.6,477,2.3,88,0.4,22.7,3.2,7009,31.3,3,0.1,22390,100,22,0.1,17.9,5571,28.1,683,3.4
05021000000,"Clay County, Arkansas",Rural,14551,14551,100,0,0,5050,34.4,494,3.4,4121,27.7,119,0.8,62,0.4,33,0.2,970,6.5,152,1,3431,23,273,1.8,2942,19.8,231,1.5,68,0.5,47,0.3,27.4,3.7,694,4.7,8,0.1,14890,100,19,0.2,40.5,3712,25.1,372,2.5
05023000000,"Cleburne County, Arkansas",Rural,24919,24919,100,0,0,5904,23.9,673,2.7,8664,34.5,224,0.9,56,0.2,36,0.1,2529,10.1,256,1,4866,19.4,358,1.4,3685,14.7,326,1.3,60,0.3,54,0.2,21.1,3.1,1337,5.3,4,0.1,25100,100,22,0.1,43.7,4754,19.2,544,2.2
05025000000,"Cleveland County, Arkansas",Rural,7956,7956,100,0,0,2597,32.4,420,5.2,2230,27.4,99,1.2,0,0,17,0.4,489,6,95,1.2,1731,21.3,248,3,1406,17.3,196,2.4,43,0.6,45,0.6,21.6,4.1,1254,15.4,8,0.1,8128,100,17,0.4,16.1,2458,30.6,342,4.1
05027000000,"Columbia County, Arkansas",Rural,23457,23457,100,0,0,7988,36.6,768,3.5,5606,23.6,199,0.8,53,0.2,25,0.1,1332,5.6,283,1.2,4791,20.2,426,1.8,5095,21.4,460,1.9,263,1.2,93,0.4,28.2,3.9,9683,40.7,19,0.1,23780,100,22,0.1,38.7,6715,30.6,746,3.3
05029000000,"Conway County, Arkansas",Rural,20846,20846,100,0,0,6342,30.7,759,3.7,5480,26.3,170,0.8,5,0.1,11,0.1,1745,8.4,278,1.3,4855,23.3,446,2.1,3270,15.7,287,1.4,261,1.3,61,0.3,23.5,3.4,3841,18.4,3,0.1,20860,100,22,0.2,52.7,5855,28.3,733,3.5
05031000000,"Craighead County, Arkansas",Not rural,110332,84512,76.6,5910,5.4,29120,28.4,1955,1.9,20033,18.7,400,0.4,293,0.3,103,0.1,5425,5.1,496,0.5,19400,18.1,998,0.9,16830,15.7,990,0.9,2373,2.4,485,0.5,20.1,2.9,25729,24,115,0.1,28300,26.4,553,0.5,16.8,14877,14.4,1395,1.3
05033000000,"Crawford County, Arkansas",Not rural,63257,51976,82.2,2845,4.5,18100,29.3,1643,2.6,13989,22.3,353,0.6,141,0.2,158,0.3,4298,6.9,417,0.7,12790,20.4,794,1.3,10360,16.5,692,1.1,2052,3.5,368,0.6,21,3.1,9870,15.7,53,0.1,31620,50.4,808,1.3,12.7,13576,21.9,1319,2.1
05035000000,"Crittenden County, Arkansas",Not rural,47955,41887,87.4,2327,4.9,17320,36.2,1046,2.2,9778,20.1,238,0.5,201,0.4,87,0.2,2318,4.8,241,0.5,8434,17.3,586,1.2,10980,22.6,549,1.1,616,1.4,138,0.3,32.3,3.8,28237,58,35,0.1,10210,21,365,0.7,20.1,8941,18.6,803,1.7
05037000000,"Cross County, Arkansas",Rural,16419,16419,100,0,0,5024,30.4,593,3.6,4114,24.5,162,1,65,0.4,60,0.4,976,5.8,220,1.3,3478,20.7,348,2.1,3420,20.3,310,1.8,5,0.1,8,0.1,28.7,3.7,4601,27.3,11,0.1,16820,100,19,0.2,40.9,4098,24.7,562,3.4
05039000000,"Dallas County, Arkansas",Rural,7009,7009,100,0,0,1803,27.7,320,4.7,2185,30,108,1.5,102,1.4,51,0.7,453,6.2,94,1.3,1938,26.6,256,3.5,1860,25.6,258,3.5,16,0.2,20,0.3,28.9,4.6,3412,46.9,17,0.4,7279,100,17,0.4,42.6,2176,33.2,373,5.8
05041000000,"Desha County, Arkansas",Rural,11361,11361,100,0,0,5059,43.9,441,3.9,3047,26,132,1.1,0,0,19,0.3,495,4.2,101,0.9,2320,19.8,320,2.7,3543,30.3,266,2.3,546,5,149,1.4,38.2,4.7,6413,54.8,19,0.3,11710,100,19,0.3,29.6,4641,39.9,584,5
05043000000,"Drew County, Arkansas",Rural,18219,18219,100,0,0,5508,31.7,587,3.4,4425,24,163,0.9,36,0.2,13,0.1,1127,6.1,208,1.1,3806,20.7,355,1.9,3468,18.8,395,2.1,78,0.5,62,0.4,28.4,3.6,6211,33.7,57,0.3,18420,100,19,0.2,29.9,4117,23.7,569,3.3
05045000000,"Faulkner County, Arkansas",Not rural,126007,99093,78.6,5958,4.7,32230,27.2,1949,1.6,21208,17.2,411,0.3,260,0.2,127,0.1,6820,5.5,512,0.4,18370,14.9,885,0.7,16080,13,911,0.7,1810,1.6,373,0.3,16.6,2.9,24679,20,545,0.4,48600,39.3,1001,0.8,4.9,18541,15.6,1566,1.3
05047000000,"Franklin County, Arkansas",Rural,17715,17715,100,0,0,6322,36.4,881,5.1,4767,26.9,198,1.1,0,0,19,0.2,1382,7.8,220,1.2,4237,23.9,466,2.6,2978,16.8,315,1.8,8,0.1,5,0.1,25.4,3.8,1411,8,19,0.2,17740,100,19,0.2,75.1,5807,33.4,806,4.6
05049000000,"Fulton County, Arkansas",Rural,12477,12477,100,0,0,4901,40.8,681,5.6,4334,35.4,193,1.6,18,0.1,23,0.2,1167,9.5,190,1.6,2988,24.4,319,2.6,1892,15.5,254,2.1,115,1,113,1,22.4,3.6,623,5.1,26,0.2,12230,100,19,0.3,55.2,4789,39.7,720,5.9
05051000000,"Garland County, Arkansas",Not rural,99386,89151,89.7,3204,3.2,28070,29.2,1954,2,30158,30.6,490,0.5,294,0.3,105,0.1,8242,8.4,518,0.5,20540,20.8,1234,1.3,15360,15.6,1065,1.1,2377,2.5,506,0.5,19.5,3.1,17680,17.9,52,0.1,60000,60.9,41,0.1,3.0,16864,17.5,1705,1.8
05053000000,"Grant County, Arkansas",Rural,18265,18265,100,0,0,4047,22.6,607,3.4,4386,24.2,195,1.1,76,0.4,50,0.3,1367,7.5,215,1.2,3561,19.6,424,2.3,2267,12.5,307,1.7,84,0.5,61,0.4,17.2,3.5,1347,7.4,19,0.2,18130,100,19,0.2,31.7,3634,20.2,628,3.5
05055000000,"Greene County, Arkansas",Not rural,45325,33636,74.2,2631,5.8,12560,28.6,1367,3.1,9438,21,280,0.6,245,0.5,100,0.2,2880,6.4,319,0.7,10480,23.3,751,1.7,6735,15,561,1.2,252,0.6,108,0.3,19.9,3.3,3146,7,50,0.1,16370,36.4,54,0.1,23.3,7852,17.8,960,2.2
05057000000,"Hempstead County, Arkansas",Rural,21532,21532,100,0,0,7073,33,874,4.1,5396,24.7,246,1.1,65,0.3,60,0.3,1176,5.4,201,0.9,3864,17.7,426,2,5351,24.5,401,1.8,944,4.7,161,0.8,32.9,3.6,9915,45.4,22,0.1,21840,100,22,0.1,33.5,4744,22.1,789,3.7
05059000000,"Hot Spring County, Arkansas",Rural,33771,33771,100,0,0,9332,29.7,1069,3.4,8800,26.2,351,1,1946,5.8,209,0.6,2374,7.1,332,1,8838,26.3,680,2,6278,18.7,483,1.4,402,1.3,260,0.8,22.2,3,5868,17.5,58,0.2,33600,100,25,0.1,40.6,9044,28.8,963,3.1
05061000000,"Howard County, Arkansas",Rural,13202,13202,100,0,0,4389,33.6,599,4.6,3246,24.4,134,1,0,0,19,0.2,751,5.6,124,0.9,2488,18.7,335,2.5,2963,22.3,269,2,650,5.3,104,0.8,28.5,3.5,4773,35.9,15,0.1,13310,100,19,0.2,77.4,3919,29.8,586,4.5
05063000000,"Independence County, Arkansas",Rural,37825,37825,100,0,0,10990,30.5,975,2.7,8944,23.9,270,0.7,110,0.3,50,0.1,2498,6.7,343,0.9,7815,20.9,545,1.5,6092,16.3,537,1.4,753,2.2,272,0.8,21.7,3.1,4226,11.3,25,0.1,37430,100,25,0.1,27.0,12762,35.1,1134,3.1
05065000000,"Izard County, Arkansas",Rural,13629,13629,100,0,0,3578,28.4,497,3.9,4382,32.3,147,1.1,778,5.7,175,1.3,1392,10.3,177,1.3,3727,27.5,387,2.9,2232,16.4,282,2.1,25,0.2,18,0.1,23.1,3.3,959,7.1,24,0.2,13570,100,19,0.2,39.5,5571,44.2,570,4.4
05067000000,"Jackson County, Arkansas",Rural,16719,16719,100,0,0,5804,40.6,463,3.3,4000,23.5,102,0.6,2477,14.5,301,1.8,1013,5.9,156,0.9,4235,24.9,273,1.6,3894,22.9,301,1.8,24,0.1,29,0.2,31.6,3.6,3945,23.2,22,0.1,17030,100,19,0.2,31.6,4055,28.2,523,3.7
05069000000,"Jefferson County, Arkansas",Not rural,66824,64581,96.6,2049,3.1,21780,34.7,1446,2.2,16232,23.4,299,0.4,4224,6.1,702,1,4205,6.1,367,0.5,13370,19.3,624,0.9,17050,24.6,775,1.1,984,1.5,285,0.4,31,4.3,42342,61.1,27,0.1,26190,37.8,62,0.1,34.0,22265,35.3,1624,2.5
05071000000,"Johnson County, Arkansas",Rural,26578,26578,100,0,0,9801,38.4,865,3.4,5916,22.4,199,0.8,56,0.2,21,0.1,1688,6.4,226,0.9,5434,20.6,386,1.5,6559,24.9,424,1.6,1498,6.1,304,1.2,28.8,4,5491,20.8,182,0.7,26370,100,22,0.1,37.9,7987,31.2,897,3.5
05073000000,"Lafayette County, Arkansas",Rural,6624,6624,100,0,0,2618,39.4,332,4.9,2095,30.8,103,1.5,43,0.6,32,0.5,426,6.3,88,1.3,1759,25.9,188,2.8,1567,23,173,2.5,76,1.2,51,0.8,31.1,4,2816,41.4,55,0.8,6800,100,17,0.5,83.4,2431,36.5,281,4.1
05075000000,"Lawrence County, Arkansas",Rural,16406,16406,100,0,0,5044,31.6,515,3.2,4435,26.8,145,0.9,32,0.2,12,0.1,1082,6.5,160,1,4058,24.5,251,1.5,2594,15.7,234,1.4,39,0.2,24,0.2,22,3.2,784,4.7,19,0.2,16550,100,19,0.2,42.1,3685,23,341,2.1
05077000000,"Lee County, Arkansas",Rural,8857,8857,100,0,0,2738,36.4,450,6,2281,24.8,97,1.1,1518,16.5,186,2,338,3.7,79,0.9,2596,28.2,305,3.3,2906,31.6,214,2.3,97,1.1,89,1,44,5.4,5421,59,17,0.4,9194,100,17,0.4,67.9,2770,36.6,390,5.2
05079000000,"Lincoln County, Arkansas",Rural,13024,13024,100,0,0,2596,31.2,536,6.1,2858,21.2,103,0.8,4979,37,653,4.9,757,5.6,130,1,3071,22.8,336,2.5,3554,26.4,336,2.5,230,1.8,67,0.5,32.1,4.4,4817,35.8,18,0.1,13460,100,19,0.2,69.6,3464,41.4,628,6.3
05081000000,"Little River County, Arkansas",Rural,12259,12259,100,0,0,3616,29.9,434,3.5,3408,27.6,132,1.1,22,0.2,12,0.1,834,6.8,134,1.1,2691,21.8,330,2.7,2375,19.2,347,2.8,39,0.3,31,0.3,24.1,3.5,3347,27.1,19,0.3,12350,100,19,0.3,49.2,3032,24.9,459,3.8
05083000000,"Logan County, Arkansas",Rural,21466,21466,100,0,0,6570,31.3,644,3.1,5742,26.5,199,0.9,42,0.2,43,0.2,1476,6.8,204,0.9,4923,22.7,405,1.9,3621,16.7,310,1.4,241,1.2,94,0.5,23.9,3.5,2072,9.6,36,0.2,21670,100,22,0.2,64.4,5233,24.8,586,2.8
